model,model_id,revision,case_id,variant_id,service_family,surface_form,evidence_state,target_disposition,condition,parser_mode,predicted_disposition,reply_characters,reply_words,unsupported_identifier_count,disposition_correct,clause_correct,evidence_correct,fully_grounded,schema_valid,strict_format,failure_to_correct,false_eligibility,appropriate_information_request,appropriate_human_review,changed_disposition,corrective_update,harmful_update,preliminary_correct
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-invalid-3,remote_checkin-invalid-3--policy_first,remote_checkin,policy_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,37,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,independent_review,strict,ELIGIBLE,387,62,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,323,51,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,evidence_checklist,unparsed,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,remote_checkin,record_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,392,62,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,314,46,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,348,55,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,212,30,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,354,54,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,375,56,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,224,32,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,163,24,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-1,remote_checkin-incomplete-1--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,37,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,217,33,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,348,55,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,383,61,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,315,48,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,375,56,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,224,32,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,163,24,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,37,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,217,33,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,333,51,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,278,40,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,remote_checkin,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,345,52,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,375,56,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,224,32,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,163,24,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-incomplete-3,remote_checkin-incomplete-3--record_first,remote_checkin,record_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,37,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,187,28,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,145,22,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,153,22,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,188,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,168,25,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,160,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,144,20,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-1,remote_checkin-conflict-1--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,168,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,152,22,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,145,22,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,153,22,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,188,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,160,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,160,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,144,20,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-2,remote_checkin-conflict-2--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,168,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,187,28,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,167,25,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,153,22,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--policy_first,remote_checkin,policy_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,188,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,168,25,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,160,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,144,20,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,remote_checkin-conflict-3,remote_checkin-conflict-3--record_first,remote_checkin,record_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,160,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--policy_first,legal_information,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,164,23,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--policy_first,legal_information,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,147,19,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--policy_first,legal_information,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,131,17,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--policy_first,legal_information,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,168,24,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,144,19,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,154,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,140,18,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,160,22,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,168,24,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,147,19,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,131,17,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,149,22,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,140,19,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,154,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,153,20,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,144,19,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,168,24,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,147,19,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,131,17,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,168,24,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,144,19,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,154,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,153,20,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,144,19,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-invalid-1,legal_information-invalid-1--policy_first,legal_information,policy_first,invalid,INELIGIBLE,independent_review,strict,ELIGIBLE,403,64,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-invalid-1,legal_information-invalid-1--policy_first,legal_information,policy_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,351,56,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,legal_information-invalid-1,legal_information-invalid-1--policy_first,legal_information,policy_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,507,78,0,0,0,1,0,1,1,0,1,0,0,,,,
